PaperlessBilling,StreamingTV,PaymentMethod,gender,OnlineBackup,TotalCharges,SeniorCitizen,PhoneService,Contract,Dependents,tenure,InternetService,ChargeRatio,OnlineSecurity,TechSupport,StreamingMovies,Partner,DeviceProtection,MultipleLines,MonthlyCharges,customerID,InternetSeniorContract,Churn,Pred_Churn,Pred_Churn_Prod
True,True,Electronic check,Male,False,1539.45,0,Yes,Month-to-month,True,17,Fiber optic,90.55588235294118,True,False,False,True,True,No,89.4,6413-XKKPU,Fiber optic0Month-to-month,Yes,Yes,0.6414338334601374
True,True,Electronic check,Female,False,521.1,0,Yes,Month-to-month,False,7,DSL,74.44285714285715,False,True,True,False,False,Yes,74.65,4013-UBXWQ,DSL0Month-to-month,Yes,Yes,0.6284401124715837
True,True,Electronic check,Male,False,771.95,0,No,Month-to-month,False,14,DSL,55.13928571428572,False,True,True,False,True,No phone service,55.0,8645-KWHJO,DSL0Month-to-month,No,Yes,0.7763808675946263
True,False,Electronic check,Female,True,48.6,0,Yes,Month-to-month,False,1,DSL,48.6,False,False,False,False,False,No,48.6,9752-ZNQUT,DSL0Month-to-month,No,Yes,0.7677496001661569
True,False,Mailed check,Male,True,108.7,0,No,Month-to-month,False,3,DSL,36.233333333333334,False,True,False,False,False,No phone service,36.85,4430-UZIPO,DSL0Month-to-month,Yes,Yes,0.6777451764540576
True,True,Mailed check,Male,False,45.3,0,No,Month-to-month,False,1,DSL,45.3,False,False,True,False,False,No phone service,45.3,7568-PODML,DSL0Month-to-month,Yes,Yes,0.8376568170963125
True,False,Bank transfer (automatic),Female,True,6127.6,1,Yes,Month-to-month,False,68,Fiber optic,90.11176470588236,False,False,True,True,False,Yes,89.6,6818-WOBHJ,Fiber optic1Month-to-month,Yes,Yes,0.6429206598546298
True,False,Electronic check,Male,False,237.75,1,Yes,Month-to-month,False,3,Fiber optic,79.25,False,False,False,False,False,Yes,77.0,8258-GSTJK,Fiber optic1Month-to-month,Yes,Yes,0.9581521826241596
True,False,Electronic check,Male,False,801.3,0,Yes,Month-to-month,False,9,Fiber optic,89.03333333333333,True,False,True,True,False,Yes,88.05,4123-DVHPH,Fiber optic0Month-to-month,No,Yes,0.761069837661445
True,False,Electronic check,Male,False,1189.4,0,Yes,Month-to-month,False,16,Fiber optic,74.3375,False,False,False,True,False,Yes,75.4,4301-VVZKA,Fiber optic0Month-to-month,No,Yes,0.7783800012331947
True,True,Electronic check,Male,True,5305.05,0,Yes,Month-to-month,True,58,Fiber optic,91.46637931034483,False,False,True,True,False,No,92.85,1930-WNXSB,Fiber optic0Month-to-month,No,Yes,0.5274828054014937
True,True,Electronic check,Male,True,5780.7,1,Yes,Month-to-month,False,58,Fiber optic,99.66724137931034,False,False,True,True,False,Yes,98.9,2675-DHUTR,Fiber optic1Month-to-month,No,Yes,0.537308436204085
True,False,Credit card (automatic),Male,False,49.8,0,Yes,Month-to-month,False,1,DSL,49.8,False,False,False,False,False,Yes,49.8,7442-YGZFK,DSL0Month-to-month,No,Yes,0.7742032137733357
True,True,Bank transfer (automatic),Female,False,2595.25,0,Yes,Month-to-month,False,27,Fiber optic,96.12037037037037,False,False,True,False,False,Yes,95.6,3597-MVHJT,Fiber optic0Month-to-month,No,Yes,0.780093564817923
True,False,Credit card (automatic),Female,False,266.9,0,Yes,Month-to-month,False,4,Fiber optic,66.725,False,False,False,False,False,No,70.05,2608-BHKFN,Fiber optic0Month-to-month,Yes,Yes,0.8049146933560898
True,True,Bank transfer (automatic),Female,False,2566.5,0,Yes,Month-to-month,False,25,Fiber optic,102.66,False,True,True,True,True,Yes,104.95,9601-BRXPO,Fiber optic0Month-to-month,Yes,Yes,0.795062818375966
True,True,Electronic check,Male,True,2998.0,1,Yes,Month-to-month,False,28,Fiber optic,107.07142857142857,False,True,True,True,False,Yes,105.8,1104-TNLZA,Fiber optic1Month-to-month,No,Yes,0.8302259027152084
True,True,Bank transfer (automatic),Male,True,5315.1,0,Yes,Month-to-month,False,48,Fiber optic,110.73125,True,False,True,True,True,Yes,111.45,7130-YXBRO,Fiber optic0Month-to-month,No,Yes,0.5157426934024865
True,True,Bank transfer (automatic),Male,False,298.35,0,Yes,Month-to-month,False,3,Fiber optic,99.45,False,False,True,False,True,Yes,101.55,5299-SJCZT,Fiber optic0Month-to-month,Yes,Yes,0.9629454170037212
True,False,Electronic check,Male,False,71.65,1,Yes,Month-to-month,False,1,Fiber optic,71.65,False,False,False,False,False,No,71.65,8644-XLFBW,Fiber optic1Month-to-month,Yes,Yes,0.9195014512237986
True,True,Credit card (automatic),Female,True,1806.35,1,Yes,Month-to-month,False,18,Fiber optic,100.35277777777777,False,True,True,False,False,Yes,103.6,9129-UXERG,Fiber optic1Month-to-month,No,Yes,0.6491329021258773
False,False,Electronic check,Male,False,3017.65,0,Yes,Month-to-month,False,39,Fiber optic,77.37564102564103,False,False,False,False,False,Yes,75.25,3208-YPIOE,Fiber optic0Month-to-month,Yes,Yes,0.6325048272844809
False,False,Electronic check,Male,False,2171.15,0,Yes,Month-to-month,False,33,Fiber optic,65.79242424242425,False,False,False,False,False,No,68.25,7112-OPOTK,Fiber optic0Month-to-month,Yes,Yes,0.5482689716812716
True,True,Electronic check,Female,False,85.7,1,Yes,Month-to-month,False,1,Fiber optic,85.7,False,False,False,False,False,Yes,85.7,5192-EBGOV,Fiber optic1Month-to-month,Yes,Yes,0.945169058696509
False,False,Bank transfer (automatic),Female,False,1165.6,0,Yes,Month-to-month,False,17,Fiber optic,68.56470588235294,False,False,False,False,False,No,70.5,9584-EXCDZ,Fiber optic0Month-to-month,No,Yes,0.5926091286228178
True,False,Credit card (automatic),Male,False,3132.75,1,Yes,Month-to-month,False,36,Fiber optic,87.02083333333333,False,False,True,True,False,Yes,85.25,5373-SFODM,Fiber optic1Month-to-month,Yes,Yes,0.7345802703000662
True,False,Electronic check,Male,False,585.95,1,Yes,Month-to-month,False,8,Fiber optic,73.24375,False,False,False,False,True,Yes,81.25,8808-ELEHO,Fiber optic1Month-to-month,Yes,Yes,0.8986707297127481
True,False,Electronic check,Female,False,186.05,1,Yes,Month-to-month,False,2,Fiber optic,93.025,False,False,True,False,False,Yes,84.05,2545-EBUPK,Fiber optic1Month-to-month,No,Yes,0.9685053993431123
True,True,Electronic check,Female,False,3414.65,0,Yes,Month-to-month,False,34,Fiber optic,100.43088235294118,False,False,True,True,True,Yes,100.45,6116-RFVHN,Fiber optic0Month-to-month,No,Yes,0.8395837410409067
False,True,Mailed check,Female,False,95.65,0,Yes,Month-to-month,False,1,Fiber optic,95.65,False,False,True,False,False,Yes,95.65,6857-VWJDT,Fiber optic0Month-to-month,Yes,Yes,0.9396141691810729
False,False,Credit card (automatic),Male,False,256.75,0,Yes,Month-to-month,False,3,Fiber optic,85.58333333333333,False,False,True,False,True,No,85.7,3916-NRPAP,Fiber optic0Month-to-month,No,Yes,0.8340870466059854
True,True,Bank transfer (automatic),Female,False,1133.65,1,Yes,Month-to-month,False,11,Fiber optic,103.05909090909091,False,True,True,True,True,Yes,104.05,5293-WXJAK,Fiber optic1Month-to-month,Yes,Yes,0.852167820219544
True,True,Electronic check,Male,False,3001.2,0,Yes,One year,False,41,DSL,73.19999999999999,False,False,True,True,True,Yes,73.0,0471-LVHGK,DSL0One year,Yes,Yes,0.5611887697899133
True,True,Mailed check,Male,True,1384.75,0,Yes,Month-to-month,False,12,Fiber optic,115.39583333333333,False,True,True,False,True,Yes,112.95,1583-IHQZE,Fiber optic0Month-to-month,Yes,Yes,0.6528150494455803
True,True,Electronic check,Female,False,996.85,0,No,Month-to-month,False,23,DSL,43.34130434782609,False,False,True,False,False,No phone service,44.95,6243-OZGFH,DSL0Month-to-month,No,Yes,0.6271329439329544
True,False,Electronic check,Male,False,1494.5,0,No,Month-to-month,False,39,DSL,38.32051282051282,False,True,True,False,False,No phone service,40.6,7074-STDCN,DSL0Month-to-month,No,Yes,0.6133721827201646
False,False,Mailed check,Female,False,123.05,0,Yes,Month-to-month,False,2,DSL,61.525,True,False,False,False,False,No,50.95,6629-LADHQ,DSL0Month-to-month,No,Yes,0.5928508637079897
True,True,Electronic check,Female,False,458.1,0,Yes,Month-to-month,False,7,DSL,65.44285714285715,False,False,True,False,False,No,66.85,8160-HOWOX,DSL0Month-to-month,No,Yes,0.5568949750948524
False,False,Electronic check,Female,False,583.0,0,Yes,Month-to-month,False,10,DSL,58.3,False,True,False,False,True,No,54.25,3604-WLABM,DSL0Month-to-month,No,Yes,0.6013820094518375
False,True,Electronic check,Female,True,6838.6,0,Yes,One year,False,70,Fiber optic,97.69428571428573,False,False,True,False,False,Yes,98.9,9402-CXWPL,Fiber optic0One year,No,Yes,0.518242934669734
True,False,Bank transfer (automatic),Female,True,1259.0,0,Yes,Month-to-month,True,14,Fiber optic,89.92857142857143,False,False,True,True,False,Yes,90.9,4373-MAVJG,Fiber optic0Month-to-month,Yes,Yes,0.7416963351159863
False,True,Mailed check,Male,False,370.4,0,Yes,Month-to-month,False,7,DSL,52.91428571428571,False,False,False,False,False,No,54.85,4320-QMLLA,DSL0Month-to-month,No,Yes,0.5075976894829064
True,False,Electronic check,Female,True,4092.85,0,Yes,Month-to-month,False,56,Fiber optic,73.08660714285715,False,False,False,False,False,No,73.85,1450-SKCVI,Fiber optic0Month-to-month,Yes,Yes,0.5023008171978169
False,False,Credit card (automatic),Female,False,80.15,0,Yes,Month-to-month,False,1,Fiber optic,80.15,False,False,True,False,False,No,80.15,6086-ESGRL,Fiber optic0Month-to-month,Yes,Yes,0.8885915839110821
True,False,Mailed check,Male,False,20.2,0,Yes,Month-to-month,False,1,No,20.2,False,False,False,False,False,No,20.2,5356-RHIPP,No0Month-to-month,Yes,Yes,0.5965772879049945
True,True,Mailed check,Female,False,854.45,0,Yes,One year,False,12,DSL,71.20416666666667,False,True,True,False,False,Yes,75.85,4123-FCVCB,DSL0One year,No,Yes,0.7891490947400575
True,True,Bank transfer (automatic),Male,True,4882.8,0,Yes,Month-to-month,False,45,Fiber optic,108.50666666666667,False,False,True,True,True,Yes,107.75,1833-TCXKK,Fiber optic0Month-to-month,No,Yes,0.7468337102116829
True,True,Mailed check,Female,True,518.75,0,Yes,Month-to-month,True,6,Fiber optic,86.45833333333333,False,False,False,True,True,Yes,94.05,6137-NICCO,Fiber optic0Month-to-month,No,Yes,0.8417485066759576
True,True,Credit card (automatic),Male,False,2874.45,1,Yes,Month-to-month,False,34,Fiber optic,84.54264705882352,False,False,False,True,True,No,85.2,0666-UXTJO,Fiber optic1Month-to-month,No,Yes,0.541486395729616
False,True,Electronic check,Female,False,528.45,1,No,Month-to-month,False,13,DSL,40.650000000000006,False,False,True,True,False,No phone service,45.3,0749-IRGQE,DSL1Month-to-month,No,Yes,0.581606744977979
True,True,Electronic check,Female,True,560.6,1,Yes,Month-to-month,False,6,Fiber optic,93.43333333333334,False,False,True,False,False,Yes,98.25,2446-BEGGB,Fiber optic1Month-to-month,Yes,Yes,0.9226740940669174
False,True,Electronic check,Male,True,2710.25,1,Yes,Month-to-month,True,26,Fiber optic,104.24038461538461,False,False,True,True,True,Yes,105.75,6900-PXRMS,Fiber optic1Month-to-month,Yes,Yes,0.7115248130015384
True,True,Electronic check,Female,True,1120.3,1,Yes,Month-to-month,False,11,Fiber optic,101.84545454545454,False,False,True,False,False,No,95.0,0094-OIFMO,Fiber optic1Month-to-month,Yes,Yes,0.9470594601431043
True,False,Bank transfer (automatic),Male,False,522.35,0,Yes,Month-to-month,False,6,Fiber optic,87.05833333333334,False,True,True,False,False,Yes,87.95,9741-YLNTD,Fiber optic0Month-to-month,No,Yes,0.7528319576091594
False,True,Credit card (automatic),Male,True,3899.05,0,Yes,One year,False,34,Fiber optic,114.6779411764706,True,True,True,False,True,Yes,116.25,4374-YMUSQ,Fiber optic0One year,No,Yes,0.5557049608213368
True,False,Electronic check,Male,True,6503.2,1,Yes,Month-to-month,False,68,Fiber optic,95.63529411764705,False,False,True,False,True,Yes,95.9,4989-LIXVT,Fiber optic1Month-to-month,No,Yes,0.6810761602761295
True,True,Electronic check,Male,False,546.45,0,Yes,Month-to-month,False,8,DSL,68.30625,False,False,True,False,False,No,66.25,2373-NTKOD,DSL0Month-to-month,No,Yes,0.6082700075441019
True,True,Credit card (automatic),Male,True,918.75,0,Yes,Month-to-month,False,9,Fiber optic,102.08333333333333,False,False,True,False,False,Yes,99.3,4445-ZJNMU,Fiber optic0Month-to-month,No,Yes,0.8927639468683166
False,False,Electronic check,Male,False,1468.75,0,Yes,Month-to-month,False,18,Fiber optic,81.59722222222223,False,True,False,True,True,No,78.2,0365-GXEZS,Fiber optic0Month-to-month,No,Yes,0.5354935934047984
True,True,Electronic check,Male,False,877.35,0,Yes,One year,True,13,DSL,67.48846153846154,False,False,True,True,False,No,64.75,6253-WRFHY,DSL0One year,No,Yes,0.7314468386085249
True,True,Electronic check,Male,True,2483.5,1,Yes,Month-to-month,False,23,Fiber optic,107.97826086956522,False,False,True,False,True,Yes,106.4,8118-LSUEL,Fiber optic1Month-to-month,Yes,Yes,0.8858510600263876
True,True,Electronic check,Male,True,7713.55,1,Yes,Month-to-month,False,71,Fiber optic,108.64154929577465,True,False,True,True,True,Yes,107.5,2615-YVMYX,Fiber optic1Month-to-month,No,Yes,0.6904912048335962
False,False,Mailed check,Male,False,55.55,0,Yes,Month-to-month,False,1,DSL,55.55,False,False,True,False,False,No,55.55,4727-MCYZG,DSL0Month-to-month,No,Yes,0.64889430893731
True,False,Credit card (automatic),Male,False,134.7,0,Yes,Month-to-month,False,2,Fiber optic,67.35,False,False,False,False,False,No,69.8,5832-XKAES,Fiber optic0Month-to-month,Yes,Yes,0.8369293012828355
True,False,Electronic check,Female,False,70.55,1,Yes,Month-to-month,False,1,Fiber optic,70.55,False,False,False,False,False,No,70.55,8051-HJRLT,Fiber optic1Month-to-month,Yes,Yes,0.9150274149042316
True,True,Electronic check,Female,False,291.9,0,Yes,Month-to-month,False,3,Fiber optic,97.3,False,False,True,False,False,Yes,96.6,9057-SIHCH,Fiber optic0Month-to-month,Yes,Yes,0.9621236796210106
True,True,Electronic check,Male,False,266.8,0,Yes,Month-to-month,False,3,Fiber optic,88.93333333333334,False,False,True,False,False,No,92.0,3318-NMQXL,Fiber optic0Month-to-month,No,Yes,0.9305766373501623
True,False,Electronic check,Female,False,194.55,0,Yes,Month-to-month,False,2,Fiber optic,97.275,True,True,False,True,False,No,80.15,4741-WWJQZ,Fiber optic0Month-to-month,No,Yes,0.8249281720862461
False,True,Electronic check,Female,False,78.8,0,Yes,Month-to-month,False,1,Fiber optic,78.8,False,False,False,True,False,No,78.8,6372-RFVNS,Fiber optic0Month-to-month,Yes,Yes,0.941777733725237
True,True,Mailed check,Female,False,267.4,1,Yes,Month-to-month,False,3,Fiber optic,89.13333333333333,False,True,False,True,False,No,83.9,0013-EXCHZ,Fiber optic1Month-to-month,Yes,Yes,0.835991779821964
True,True,Electronic check,Female,True,4730.9,0,Yes,Month-to-month,True,45,Fiber optic,105.1311111111111,True,False,True,True,False,Yes,105.15,9408-HRXRK,Fiber optic0Month-to-month,No,Yes,0.7097690284794843
True,True,Electronic check,Male,False,4187.75,1,Yes,Month-to-month,False,41,Fiber optic,102.14024390243902,False,False,True,False,True,Yes,98.4,1866-RZZQS,Fiber optic1Month-to-month,Yes,Yes,0.9112321425922427
False,False,Electronic check,Female,False,413.65,0,Yes,Month-to-month,False,5,Fiber optic,82.72999999999999,False,False,False,False,False,Yes,75.55,9250-WYPLL,Fiber optic0Month-to-month,Yes,Yes,0.8685449963151642
True,True,Electronic check,Male,False,50.35,0,No,Month-to-month,False,1,DSL,50.35,False,False,True,True,True,No phone service,50.35,8992-JQYUN,DSL0Month-to-month,Yes,Yes,0.9264578741112588
False,True,Electronic check,Male,False,385.9,0,Yes,Month-to-month,True,4,Fiber optic,96.475,False,False,True,True,True,Yes,101.15,0880-TKATG,Fiber optic0Month-to-month,Yes,Yes,0.9577613145173578
False,True,Mailed check,Male,False,414.1,0,Yes,Month-to-month,False,6,DSL,69.01666666666667,False,False,False,False,True,No,60.9,0856-NAOES,DSL0Month-to-month,No,Yes,0.7296076157651517
False,True,Electronic check,Female,True,842.9,0,Yes,Month-to-month,False,8,Fiber optic,105.3625,False,False,True,True,True,No,101.15,0302-JOIVN,Fiber optic0Month-to-month,Yes,Yes,0.9092418119364384
False,True,Electronic check,Female,True,3645.5,0,Yes,Month-to-month,False,33,Fiber optic,110.46969696969697,False,False,True,False,True,Yes,107.55,0114-PEGZZ,Fiber optic0Month-to-month,No,Yes,0.7634109810023494
True,False,Bank transfer (automatic),Male,True,2596.15,0,Yes,Month-to-month,False,32,Fiber optic,81.1296875,False,False,False,False,False,Yes,80.35,5301-GAUUY,Fiber optic0Month-to-month,Yes,Yes,0.6029289462251757
True,False,Electronic check,Male,False,70.05,0,Yes,Month-to-month,False,1,Fiber optic,70.05,False,False,False,False,False,No,70.05,3494-JCHRQ,Fiber optic0Month-to-month,Yes,Yes,0.8984279112539124
True,True,Electronic check,Female,True,6851.65,1,Yes,Month-to-month,False,68,Fiber optic,100.7595588235294,False,False,True,True,False,Yes,100.2,0324-BRPCJ,Fiber optic1Month-to-month,Yes,Yes,0.7508702849224594
True,False,Electronic check,Female,False,212.4,0,Yes,Month-to-month,False,3,Fiber optic,70.8,False,False,False,False,False,Yes,74.95,4090-KPJIP,Fiber optic0Month-to-month,No,Yes,0.9145627339746588
True,True,Bank transfer (automatic),Female,True,5510.65,1,Yes,One year,False,56,Fiber optic,98.40446428571428,False,False,True,False,True,Yes,104.75,4612-THJBS,Fiber optic1One year,Yes,Yes,0.5075576791954146
True,True,Electronic check,Male,False,758.6,0,Yes,Month-to-month,False,9,Fiber optic,84.28888888888889,False,False,False,False,False,Yes,85.35,2691-NZETQ,Fiber optic0Month-to-month,Yes,Yes,0.8622225718896026
True,False,Electronic check,Male,False,69.6,0,Yes,Month-to-month,False,1,Fiber optic,69.6,False,False,False,False,False,No,69.6,6502-MJQAE,Fiber optic0Month-to-month,Yes,Yes,0.8969834204931234
True,True,Credit card (automatic),Male,False,1391.15,1,Yes,Month-to-month,False,16,Fiber optic,86.946875,False,False,False,True,False,Yes,85.05,9121-PHQSR,Fiber optic1Month-to-month,No,Yes,0.7872821475489084
False,True,Electronic check,Female,False,4747.2,1,Yes,Month-to-month,False,47,Fiber optic,101.00425531914894,False,False,True,True,True,Yes,99.7,4128-ETESU,Fiber optic1Month-to-month,No,Yes,0.8632790167694349
False,False,Bank transfer (automatic),Male,False,118.3,0,Yes,Month-to-month,False,2,DSL,59.15,False,False,True,False,False,Yes,62.05,4662-EKDPQ,DSL0Month-to-month,Yes,Yes,0.6084191284470356
True,False,Electronic check,Female,False,69.2,0,Yes,Month-to-month,False,1,Fiber optic,69.2,False,False,False,False,False,No,69.2,9728-FTTVZ,Fiber optic0Month-to-month,Yes,Yes,0.9010099400105573
True,True,Electronic check,Male,False,346.4,0,Yes,Month-to-month,False,5,DSL,69.28,False,False,True,False,True,No,70.05,6715-OFDBP,DSL0Month-to-month,Yes,Yes,0.7006518641266752
True,False,Electronic check,Female,False,2006.1,1,Yes,Month-to-month,False,26,Fiber optic,77.1576923076923,False,False,True,False,False,No,78.8,9355-NPPFS,Fiber optic1Month-to-month,No,Yes,0.8250268671832737
True,True,Credit card (automatic),Female,True,5138.1,0,Yes,Month-to-month,False,52,Fiber optic,98.8096153846154,False,True,True,True,False,Yes,102.7,4983-CLMLV,Fiber optic0Month-to-month,No,Yes,0.5487577617543399
True,False,Electronic check,Female,True,4113.7,1,Yes,Month-to-month,False,50,Fiber optic,82.274,True,False,False,False,False,Yes,83.4,5371-VYLSX,Fiber optic1Month-to-month,No,Yes,0.6627113302003735
False,True,Mailed check,Female,True,365.65,0,Yes,Month-to-month,True,4,Fiber optic,91.4125,False,False,False,False,False,Yes,89.6,9565-DJPIB,Fiber optic0Month-to-month,Yes,Yes,0.8603421079374051
